awb_number,batch_id,courier_,merchant_id,city,tier,discrepancy_type,expected_value,actual_value,variance_rs,severity,detected_at
AWB123593,BATCH-A,Shiprocket,M-011,Lucknow,Tier-3,OVERDUE_REMITTANCE,14.0,19.0,0.0,MEDIUM,2026-09-14 22:11:31.791087
AWB123595,BATCH-D,Delhivery,M-018,Indore,Tier-2,PHANTOM_RTO_CHARGE,0.0,238.0,238.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123597,BATCH-B,Shiprocket,M-014,Mumbai,Tier-1,OVERDUE_REMITTANCE,14.0,26.0,0.0,MEDIUM,2026-09-14 22:11:31.791087
AWB123608,BATCH-C,Delhivery,M-014,Mumbai,Tier-1,PHANTOM_RTO_CHARGE,0.0,122.0,122.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123611,BATCH-A,DTDC,M-016,Mumbai,Tier-1,EXCESS_FORWARD_CHARGE,65.0,78.0,13.0,LOW,2026-09-14 22:11:32.127304
AWB123613,BATCH-D,Shiprocket,M-005,Lucknow,Tier-3,OVERDUE_REMITTANCE,14.0,22.0,0.0,MEDIUM,2026-09-14 22:11:31.791087
AWB123616,BATCH-D,DTDC,M-014,Lucknow,Tier-3,DUPLICATE_SETTLEMENT,1.0,2.0,0.0,HIGH,2026-09-14 22:11:31.913657
AWB123616,BATCH-D,DTDC,M-014,Lucknow,Tier-3,PHANTOM_RTO_CHARGE,0.0,234.0,234.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123616,BATCH-DUP,DTDC,M-014,Lucknow,Tier-3,DUPLICATE_SETTLEMENT,1.0,2.0,0.0,HIGH,2026-09-14 22:11:31.913657
AWB123616,BATCH-DUP,DTDC,M-014,Lucknow,Tier-3,PHANTOM_RTO_CHARGE,0.0,234.0,234.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123619,BATCH-D,DTDC,M-020,Delhi,Tier-1,EXCESS_FORWARD_CHARGE,65.0,78.0,13.0,LOW,2026-09-14 22:11:32.127304
AWB123623,BATCH-B,DTDC,M-020,Mumbai,Tier-1,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB123626,BATCH-D,Bluedart,M-012,Jaipur,Tier-3,WEIGHT_DISPUTE,6.35,7.9,93.0,LOW,2026-09-14 22:11:31.453814
AWB123628,BATCH-C,Delhivery,M-019,Mumbai,Tier-1,COD_SHORT_REMITTANCE,3825.0,3617.0,208.0,MEDIUM,2026-09-14 22:10:12.726074
AWB123633,BATCH-C,Shiprocket,M-006,Jaipur,Tier-3,OVERDUE_REMITTANCE,14.0,27.0,785.0,MEDIUM,2026-09-14 22:11:31.791087
AWB123635,BATCH-C,Kwikship,M-007,Jaipur,Tier-3,ETA_SLA_BREACH,72.0,114.9,0.0,LOW,2026-09-14 22:11:32.038362
AWB123638,BATCH-A,DTDC,M-003,Lucknow,Tier-3,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB123639,BATCH-B,DTDC,M-009,Delhi,Tier-1,EXCESS_FORWARD_CHARGE,65.0,78.0,13.0,LOW,2026-09-14 22:11:32.127304
AWB123643,BATCH-A,DTDC,M-015,Lucknow,Tier-3,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB123643,BATCH-A,DTDC,M-015,Lucknow,Tier-3,PHANTOM_RTO_CHARGE,0.0,103.0,103.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123644,BATCH-A,DTDC,M-015,Lucknow,Tier-3,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB123646,BATCH-A,Bluedart,M-013,Lucknow,Tier-3,WEIGHT_DISPUTE,5.12,6.42,78.0,LOW,2026-09-14 22:11:31.453814
AWB123647,BATCH-A,Bluedart,M-019,Lucknow,Tier-3,PHANTOM_RTO_CHARGE,0.0,215.0,215.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123650,BATCH-A,Bluedart,M-019,Jaipur,Tier-3,WEIGHT_DISPUTE,3.96,4.86,54.0,LOW,2026-09-14 22:11:31.453814
AWB123651,BATCH-A,DTDC,M-016,Jaipur,Tier-3,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB123655,BATCH-B,Shiprocket,M-008,Lucknow,Tier-3,OVERDUE_REMITTANCE,14.0,21.0,0.0,MEDIUM,2026-09-14 22:11:31.791087
AWB123662,BATCH-C,DTDC,M-005,Jaipur,Tier-3,EXCESS_FORWARD_CHARGE,65.0,78.0,13.0,LOW,2026-09-14 22:11:32.127304
AWB123664,BATCH-D,DTDC,M-016,Jaipur,Tier-3,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB123670,BATCH-C,DTDC,M-002,Mumbai,Tier-1,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB123682,BATCH-D,Kwikship,M-007,Lucknow,Tier-3,ETA_SLA_BREACH,72.0,144.0,0.0,LOW,2026-09-14 22:11:32.038362
AWB123684,BATCH-C,Delhivery,M-013,Delhi,Tier-1,COD_SHORT_REMITTANCE,4263.0,4101.0,162.0,MEDIUM,2026-09-14 22:10:12.726074
AWB123694,BATCH-D,Kwikship,M-012,Pune,Tier-2,DUPLICATE_SETTLEMENT,1.0,2.0,5088.0,HIGH,2026-09-14 22:11:31.913657
AWB123694,BATCH-DUP,Kwikship,M-012,Pune,Tier-2,DUPLICATE_SETTLEMENT,1.0,2.0,5088.0,HIGH,2026-09-14 22:11:31.913657
AWB123702,BATCH-D,Delhivery,M-018,Pune,Tier-2,PHANTOM_RTO_CHARGE,0.0,200.0,200.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123711,BATCH-A,Kwikship,M-011,Mumbai,Tier-1,PHANTOM_RTO_CHARGE,0.0,118.0,118.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123721,BATCH-D,DTDC,M-009,Pune,Tier-2,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB123732,BATCH-B,Delhivery,M-006,Jaipur,Tier-3,PHANTOM_RTO_CHARGE,0.0,199.0,199.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123734,BATCH-D,DTDC,M-013,Jaipur,Tier-3,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB123740,BATCH-C,Bluedart,M-002,Jaipur,Tier-3,WEIGHT_DISPUTE,8.17,10.27,126.0,MEDIUM,2026-09-14 22:11:31.453814
AWB123741,BATCH-C,Delhivery,M-010,Delhi,Tier-1,COD_SHORT_REMITTANCE,3780.0,3564.0,216.0,MEDIUM,2026-09-14 22:10:12.726074
AWB123750,BATCH-C,Bluedart,M-007,Lucknow,Tier-3,WEIGHT_DISPUTE,1.16,1.4,15.0,LOW,2026-09-14 22:11:31.453814
AWB123757,BATCH-C,Delhivery,M-001,Lucknow,Tier-3,COD_SHORT_REMITTANCE,3337.0,3125.0,212.0,MEDIUM,2026-09-14 22:10:12.726074
AWB123759,BATCH-A,Bluedart,M-014,Delhi,Tier-1,PHANTOM_RTO_CHARGE,0.0,128.0,128.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123762,BATCH-C,DTDC,M-017,Pune,Tier-2,EXCESS_FORWARD_CHARGE,65.0,78.0,13.0,LOW,2026-09-14 22:11:32.127304
AWB123770,BATCH-B,DTDC,M-013,Lucknow,Tier-3,EXCESS_FORWARD_CHARGE,65.0,78.0,13.0,LOW,2026-09-14 22:11:32.127304
AWB123776,BATCH-C,Shiprocket,M-016,Jaipur,Tier-3,PHANTOM_RTO_CHARGE,0.0,170.0,170.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123780,BATCH-A,Delhivery,M-020,Pune,Tier-2,COD_SHORT_REMITTANCE,3338.0,3124.0,214.0,MEDIUM,2026-09-14 22:10:12.726074
AWB123784,BATCH-A,DTDC,M-018,Jaipur,Tier-3,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB123784,BATCH-A,DTDC,M-018,Jaipur,Tier-3,PHANTOM_RTO_CHARGE,0.0,161.0,161.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123788,BATCH-A,Kwikship,M-020,Lucknow,Tier-3,ETA_SLA_BREACH,72.0,125.0,0.0,LOW,2026-09-14 22:11:32.038362
AWB123791,BATCH-B,Shiprocket,M-015,Lucknow,Tier-3,OVERDUE_REMITTANCE,14.0,19.0,0.0,MEDIUM,2026-09-14 22:11:31.791087
AWB123796,BATCH-A,Shiprocket,M-006,Jaipur,Tier-3,PHANTOM_RTO_CHARGE,0.0,200.0,200.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123800,BATCH-A,Kwikship,M-016,Lucknow,Tier-3,ETA_SLA_BREACH,72.0,139.2,0.0,LOW,2026-09-14 22:11:32.038362
AWB123816,BATCH-D,Kwikship,M-014,Delhi,Tier-1,PHANTOM_RTO_CHARGE,0.0,166.0,166.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123823,BATCH-B,Shiprocket,M-007,Delhi,Tier-1,OVERDUE_REMITTANCE,14.0,21.0,0.0,MEDIUM,2026-09-14 22:11:31.791087
AWB123828,BATCH-A,DTDC,M-005,Lucknow,Tier-3,EXCESS_FORWARD_CHARGE,42.0,50.0,8.0,LOW,2026-09-14 22:11:32.127304
AWB123829,BATCH-B,DTDC,M-020,Mumbai,Tier-1,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB123844,BATCH-A,Delhivery,M-017,Indore,Tier-2,COD_SHORT_REMITTANCE,3361.0,3191.0,170.0,MEDIUM,2026-09-14 22:10:12.726074
AWB123847,BATCH-D,Delhivery,M-020,Lucknow,Tier-3,COD_SHORT_REMITTANCE,4281.0,4031.0,250.0,MEDIUM,2026-09-14 22:10:12.726074
AWB123849,BATCH-B,Shiprocket,M-007,Indore,Tier-2,OVERDUE_REMITTANCE,14.0,24.0,0.0,MEDIUM,2026-09-14 22:11:31.791087
AWB123852,BATCH-A,Delhivery,M-014,Indore,Tier-2,PHANTOM_RTO_CHARGE,0.0,229.0,229.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123853,BATCH-B,DTDC,M-012,Pune,Tier-2,PHANTOM_RTO_CHARGE,0.0,243.0,243.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123856,BATCH-D,Bluedart,M-003,Lucknow,Tier-3,WEIGHT_DISPUTE,4.23,5.01,47.0,LOW,2026-09-14 22:11:31.453814
AWB123866,BATCH-C,Delhivery,M-004,Mumbai,Tier-1,COD_SHORT_REMITTANCE,5836.0,5511.0,325.0,MEDIUM,2026-09-14 22:10:12.726074
AWB123869,BATCH-A,Kwikship,M-014,Lucknow,Tier-3,DUPLICATE_SETTLEMENT,1.0,2.0,0.0,HIGH,2026-09-14 22:11:31.913657
AWB123869,BATCH-DUP,Kwikship,M-014,Lucknow,Tier-3,DUPLICATE_SETTLEMENT,1.0,2.0,0.0,HIGH,2026-09-14 22:11:31.913657
AWB123870,BATCH-B,DTDC,M-009,Mumbai,Tier-1,EXCESS_FORWARD_CHARGE,65.0,78.0,13.0,LOW,2026-09-14 22:11:32.127304
AWB123872,BATCH-D,DTDC,M-007,Lucknow,Tier-3,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB123875,BATCH-B,DTDC,M-016,Mumbai,Tier-1,PHANTOM_RTO_CHARGE,0.0,114.0,114.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123879,BATCH-A,Bluedart,M-017,Pune,Tier-2,PHANTOM_RTO_CHARGE,0.0,193.0,193.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123888,BATCH-D,DTDC,M-007,Jaipur,Tier-3,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB123891,BATCH-A,DTDC,M-008,Lucknow,Tier-3,EXCESS_FORWARD_CHARGE,65.0,78.0,13.0,LOW,2026-09-14 22:11:32.127304
AWB123893,BATCH-A,Shiprocket,M-002,Delhi,Tier-1,OVERDUE_REMITTANCE,14.0,21.0,0.0,MEDIUM,2026-09-14 22:11:31.791087
AWB123898,BATCH-D,Bluedart,M-019,Lucknow,Tier-3,PHANTOM_RTO_CHARGE,0.0,105.0,105.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123899,BATCH-C,Shiprocket,M-004,Lucknow,Tier-3,OVERDUE_REMITTANCE,14.0,22.0,691.0,MEDIUM,2026-09-14 22:11:31.791087
AWB123904,BATCH-B,Shiprocket,M-020,Jaipur,Tier-3,OVERDUE_REMITTANCE,14.0,18.0,0.0,MEDIUM,2026-09-14 22:11:31.791087
AWB123906,BATCH-B,Bluedart,M-018,Lucknow,Tier-3,WEIGHT_DISPUTE,2.55,3.01,28.0,LOW,2026-09-14 22:11:31.453814
AWB123907,BATCH-A,Shiprocket,M-008,Pune,Tier-2,OVERDUE_REMITTANCE,14.0,22.0,0.0,MEDIUM,2026-09-14 22:11:31.791087
AWB123909,BATCH-C,DTDC,M-002,Mumbai,Tier-1,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB123911,BATCH-C,Delhivery,M-012,Pune,Tier-2,COD_SHORT_REMITTANCE,3625.0,3457.0,168.0,MEDIUM,2026-09-14 22:10:12.726074
AWB123915,BATCH-A,Delhivery,M-018,Indore,Tier-2,PHANTOM_RTO_CHARGE,0.0,239.0,239.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123916,BATCH-C,Bluedart,M-001,Jaipur,Tier-3,WEIGHT_DISPUTE,4.69,5.62,56.0,LOW,2026-09-14 22:11:31.453814
AWB123917,BATCH-D,Shiprocket,M-010,Lucknow,Tier-3,OVERDUE_REMITTANCE,14.0,25.0,0.0,MEDIUM,2026-09-14 22:11:31.791087
AWB123919,BATCH-A,DTDC,M-016,Indore,Tier-2,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB123922,BATCH-D,Delhivery,M-002,Jaipur,Tier-3,DUPLICATE_SETTLEMENT,1.0,2.0,4179.0,HIGH,2026-09-14 22:11:31.913657
AWB123922,BATCH-DUP,Delhivery,M-002,Jaipur,Tier-3,DUPLICATE_SETTLEMENT,1.0,2.0,4179.0,HIGH,2026-09-14 22:11:31.913657
AWB123926,BATCH-C,DTDC,M-011,Jaipur,Tier-3,EXCESS_FORWARD_CHARGE,65.0,78.0,13.0,LOW,2026-09-14 22:11:32.127304
AWB123930,BATCH-A,Shiprocket,M-012,Lucknow,Tier-3,PHANTOM_RTO_CHARGE,0.0,204.0,204.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123943,BATCH-A,DTDC,M-014,Delhi,Tier-1,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB123944,BATCH-B,Delhivery,M-004,Delhi,Tier-1,COD_SHORT_REMITTANCE,3193.0,3018.0,175.0,MEDIUM,2026-09-14 22:10:12.726074
AWB123944,BATCH-B,Delhivery,M-004,Delhi,Tier-1,PHANTOM_RTO_CHARGE,0.0,179.0,179.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123950,BATCH-C,Delhivery,M-020,Mumbai,Tier-1,PHANTOM_RTO_CHARGE,0.0,165.0,165.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123951,BATCH-C,Delhivery,M-009,Delhi,Tier-1,COD_SHORT_REMITTANCE,5361.0,5197.0,164.0,MEDIUM,2026-09-14 22:10:12.726074
AWB123954,BATCH-C,Bluedart,M-020,Lucknow,Tier-3,WEIGHT_DISPUTE,2.23,2.65,25.0,LOW,2026-09-14 22:11:31.453814
AWB123955,BATCH-A,Bluedart,M-006,Pune,Tier-2,PHANTOM_RTO_CHARGE,0.0,205.0,205.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123964,BATCH-A,Kwikship,M-002,Delhi,Tier-1,PHANTOM_RTO_CHARGE,0.0,213.0,213.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123966,BATCH-D,Kwikship,M-017,Jaipur,Tier-3,ETA_SLA_BREACH,72.0,106.2,0.0,LOW,2026-09-14 22:11:32.038362
AWB123968,BATCH-D,Bluedart,M-017,Jaipur,Tier-3,WEIGHT_DISPUTE,6.88,8.73,111.0,MEDIUM,2026-09-14 22:11:31.453814
AWB123974,BATCH-A,Delhivery,M-001,Lucknow,Tier-3,COD_SHORT_REMITTANCE,3591.0,3408.0,183.0,MEDIUM,2026-09-14 22:10:12.726074
AWB123978,BATCH-C,Bluedart,M-016,Jaipur,Tier-3,WEIGHT_DISPUTE,8.31,10.04,104.0,MEDIUM,2026-09-14 22:11:31.453814
AWB123980,BATCH-B,Bluedart,M-020,Lucknow,Tier-3,WEIGHT_DISPUTE,5.41,7.06,99.0,LOW,2026-09-14 22:11:31.453814
AWB123981,BATCH-D,Delhivery,M-008,Mumbai,Tier-1,COD_SHORT_REMITTANCE,4836.0,4655.0,181.0,MEDIUM,2026-09-14 22:10:12.726074
AWB123981,BATCH-D,Delhivery,M-008,Mumbai,Tier-1,PHANTOM_RTO_CHARGE,0.0,223.0,223.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123983,BATCH-D,Shiprocket,M-009,Mumbai,Tier-1,PHANTOM_RTO_CHARGE,0.0,221.0,221.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123986,BATCH-D,Kwikship,M-019,Mumbai,Tier-1,PHANTOM_RTO_CHARGE,0.0,145.0,145.0,MEDIUM,2026-09-14 22:11:31.631484
AWB123994,BATCH-B,Shiprocket,M-008,Jaipur,Tier-3,OVERDUE_REMITTANCE,14.0,19.0,0.0,MEDIUM,2026-09-14 22:11:31.791087
AWB123995,BATCH-C,Shiprocket,M-007,Mumbai,Tier-1,DUPLICATE_SETTLEMENT,1.0,2.0,5654.0,HIGH,2026-09-14 22:11:31.913657
AWB123995,BATCH-DUP,Shiprocket,M-007,Mumbai,Tier-1,DUPLICATE_SETTLEMENT,1.0,2.0,5654.0,HIGH,2026-09-14 22:11:31.913657
AWB124004,BATCH-A,DTDC,M-016,Lucknow,Tier-3,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB124007,BATCH-A,DTDC,M-010,Jaipur,Tier-3,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB124009,BATCH-D,Kwikship,M-017,Jaipur,Tier-3,ETA_SLA_BREACH,72.0,122.7,0.0,LOW,2026-09-14 22:11:32.038362
AWB124012,BATCH-A,Shiprocket,M-009,Pune,Tier-2,PHANTOM_RTO_CHARGE,0.0,123.0,123.0,MEDIUM,2026-09-14 22:11:31.631484
AWB124018,BATCH-A,DTDC,M-019,Indore,Tier-2,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB124020,BATCH-B,Delhivery,M-005,Pune,Tier-2,COD_SHORT_REMITTANCE,3250.0,3038.0,212.0,MEDIUM,2026-09-14 22:10:12.726074
AWB124025,BATCH-A,Bluedart,M-007,Lucknow,Tier-3,WEIGHT_DISPUTE,8.11,9.77,100.0,LOW,2026-09-14 22:11:31.453814
AWB124027,BATCH-A,DTDC,M-006,Lucknow,Tier-3,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB124029,BATCH-A,Shiprocket,M-003,Indore,Tier-2,PHANTOM_RTO_CHARGE,0.0,127.0,127.0,MEDIUM,2026-09-14 22:11:31.631484
AWB124031,BATCH-D,Kwikship,M-011,Jaipur,Tier-3,ETA_SLA_BREACH,72.0,110.2,0.0,LOW,2026-09-14 22:11:32.038362
AWB124036,BATCH-D,Shiprocket,M-015,Jaipur,Tier-3,OVERDUE_REMITTANCE,14.0,18.0,0.0,MEDIUM,2026-09-14 22:11:31.791087
AWB124043,BATCH-D,DTDC,M-020,Pune,Tier-2,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB124052,BATCH-D,DTDC,M-009,Jaipur,Tier-3,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB124053,BATCH-D,Kwikship,M-010,Delhi,Tier-1,PHANTOM_RTO_CHARGE,0.0,238.0,238.0,MEDIUM,2026-09-14 22:11:31.631484
AWB124061,BATCH-D,DTDC,M-015,Delhi,Tier-1,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB124062,BATCH-C,DTDC,M-006,Pune,Tier-2,PHANTOM_RTO_CHARGE,0.0,130.0,130.0,MEDIUM,2026-09-14 22:11:31.631484
AWB124066,BATCH-D,Shiprocket,M-008,Mumbai,Tier-1,OVERDUE_REMITTANCE,14.0,21.0,0.0,MEDIUM,2026-09-14 22:11:31.791087
AWB124068,BATCH-B,Delhivery,M-012,Delhi,Tier-1,COD_SHORT_REMITTANCE,3519.0,3270.0,249.0,MEDIUM,2026-09-14 22:10:12.726074
AWB124081,BATCH-B,DTDC,M-001,Delhi,Tier-1,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB124084,BATCH-C,Kwikship,M-018,Jaipur,Tier-3,DUPLICATE_SETTLEMENT,1.0,2.0,0.0,HIGH,2026-09-14 22:11:31.913657
AWB124084,BATCH-C,Kwikship,M-018,Jaipur,Tier-3,ETA_SLA_BREACH,72.0,111.5,0.0,LOW,2026-09-14 22:11:32.038362
AWB124084,BATCH-DUP,Kwikship,M-018,Jaipur,Tier-3,DUPLICATE_SETTLEMENT,1.0,2.0,0.0,HIGH,2026-09-14 22:11:31.913657
AWB124084,BATCH-DUP,Kwikship,M-018,Jaipur,Tier-3,ETA_SLA_BREACH,72.0,111.5,0.0,LOW,2026-09-14 22:11:32.038362
AWB124088,BATCH-C,Kwikship,M-002,Delhi,Tier-1,PHANTOM_RTO_CHARGE,0.0,107.0,107.0,MEDIUM,2026-09-14 22:11:31.631484
AWB124089,BATCH-A,Kwikship,M-020,Jaipur,Tier-3,ETA_SLA_BREACH,72.0,104.4,0.0,LOW,2026-09-14 22:11:32.038362
AWB124094,BATCH-A,Bluedart,M-019,Lucknow,Tier-3,WEIGHT_DISPUTE,0.95,1.22,16.0,LOW,2026-09-14 22:11:31.453814
AWB124102,BATCH-A,Delhivery,M-011,Delhi,Tier-1,COD_SHORT_REMITTANCE,5481.0,5129.0,352.0,MEDIUM,2026-09-14 22:10:12.726074
AWB124108,BATCH-B,Delhivery,M-018,Pune,Tier-2,COD_SHORT_REMITTANCE,5041.0,4883.0,158.0,MEDIUM,2026-09-14 22:10:12.726074
AWB124109,BATCH-C,DTDC,M-010,Jaipur,Tier-3,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB124121,BATCH-A,Bluedart,M-017,Delhi,Tier-1,PHANTOM_RTO_CHARGE,0.0,105.0,105.0,MEDIUM,2026-09-14 22:11:31.631484
AWB124125,BATCH-D,DTDC,M-002,Delhi,Tier-1,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB124126,BATCH-D,Delhivery,M-006,Lucknow,Tier-3,PHANTOM_RTO_CHARGE,0.0,140.0,140.0,MEDIUM,2026-09-14 22:11:31.631484
AWB124128,BATCH-B,Bluedart,M-014,Jaipur,Tier-3,WEIGHT_DISPUTE,4.75,6.2,87.0,LOW,2026-09-14 22:11:31.453814
AWB124131,BATCH-B,Delhivery,M-017,Mumbai,Tier-1,COD_SHORT_REMITTANCE,4835.0,4585.0,250.0,MEDIUM,2026-09-14 22:10:12.726074
AWB124131,BATCH-B,Delhivery,M-017,Mumbai,Tier-1,PHANTOM_RTO_CHARGE,0.0,174.0,174.0,MEDIUM,2026-09-14 22:11:31.631484
AWB124132,BATCH-A,Shiprocket,M-018,Indore,Tier-2,OVERDUE_REMITTANCE,14.0,27.0,1783.0,MEDIUM,2026-09-14 22:11:31.791087
AWB124133,BATCH-B,DTDC,M-019,Jaipur,Tier-3,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB124138,BATCH-D,Bluedart,M-009,Jaipur,Tier-3,WEIGHT_DISPUTE,4.64,5.71,64.0,LOW,2026-09-14 22:11:31.453814
AWB124140,BATCH-D,DTDC,M-011,Pune,Tier-2,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB124147,BATCH-B,Bluedart,M-001,Jaipur,Tier-3,PHANTOM_RTO_CHARGE,0.0,198.0,198.0,MEDIUM,2026-09-14 22:11:31.631484
AWB124149,BATCH-B,DTDC,M-014,Mumbai,Tier-1,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB124149,BATCH-B,DTDC,M-014,Mumbai,Tier-1,PHANTOM_RTO_CHARGE,0.0,102.0,102.0,MEDIUM,2026-09-14 22:11:31.631484
AWB124161,BATCH-A,Bluedart,M-012,Jaipur,Tier-3,WEIGHT_DISPUTE,4.58,5.83,75.0,LOW,2026-09-14 22:11:31.453814
AWB124163,BATCH-A,DTDC,M-006,Jaipur,Tier-3,EXCESS_FORWARD_CHARGE,65.0,78.0,13.0,LOW,2026-09-14 22:11:32.127304
AWB124167,BATCH-D,Bluedart,M-012,Jaipur,Tier-3,PHANTOM_RTO_CHARGE,0.0,208.0,208.0,MEDIUM,2026-09-14 22:11:31.631484
AWB124167,BATCH-D,Bluedart,M-012,Jaipur,Tier-3,WEIGHT_DISPUTE,3.94,4.87,56.0,LOW,2026-09-14 22:11:31.453814
AWB124175,BATCH-A,DTDC,M-008,Indore,Tier-2,EXCESS_FORWARD_CHARGE,42.0,50.0,8.0,LOW,2026-09-14 22:11:32.127304
AWB124187,BATCH-D,DTDC,M-015,Lucknow,Tier-3,EXCESS_FORWARD_CHARGE,95.0,114.0,19.0,LOW,2026-09-14 22:11:32.127304
AWB124187,BATCH-D,DTDC,M-015,Lucknow,Tier-3,PHANTOM_RTO_CHARGE,0.0,107.0,107.0,MEDIUM,2026-09-14 22:11:31.631484
AWB124191,BATCH-D,DTDC,M-003,Indore,Tier-2,EXCESS_FORWARD_CHARGE,65.0,78.0,13.0,LOW,2026-09-14 22:11:32.127304
AWB124208,BATCH-D,Delhivery,M-016,Jaipur,Tier-3,COD_SHORT_REMITTANCE,3661.0,3379.0,282.0,MEDIUM,2026-09-14 22:10:12.726074
AWB124214,BATCH-A,Delhivery,M-017,Indore,Tier-2,COD_SHORT_REMITTANCE,4920.0,4602.0,318.0,MEDIUM,2026-09-14 22:10:12.726074
AWB124222,BATCH-B,Delhivery,M-010,Mumbai,Tier-1,COD_SHORT_REMITTANCE,5444.0,5127.0,317.0,MEDIUM,2026-09-14 22:10:12.726074
AWB124225,BATCH-A,Shiprocket,M-006,Pune,Tier-2,PHANTOM_RTO_CHARGE,0.0,158.0,158.0,MEDIUM,2026-09-14 22:11:31.631484
AWB124226,BATCH-D,DTDC,M-017,Delhi,Tier-1,EXCESS_FORWARD_CHARGE,65.0,78.0,13.0,LOW,2026-09-14 22:11:32.127304
AWB124227,BATCH-B,Kwikship,M-020,Delhi,Tier-1,PHANTOM_RTO_CHARGE,0.0,175.0,175.0,MEDIUM,2026-09-14 22:11:31.631484
